paper_id,chunk_id,text
PMC8044432,PMC8044432_000,"With the development of transcriptomic technologies, we are able to quantify precise changes in gene expression profiles from astronauts and other organisms exposed to spaceflight. Members of NASA GeneLab and GeneLab-associated analysis working groups (AWGs) have developed a consensus pipeline for analyzing short-read RNA-sequencing data from spaceflight-associated experiments. The pipeline includes quality control, read trimming, mapping, and gene quantification steps, culminating in the detection of differentially expressed genes. This data analysis pipeline and the results of its execution using data submitted to GeneLab are now all publicly available through the GeneLab database."
PMC8044432,PMC8044432_001,"We present here the full details and rationale for the construction of this pipeline in order to promote transparency, reproducibility, and reusability of pipeline data; to provide a template for data processing of future spaceflight-relevant datasets; and to encourage cross-analysis of data from other databases with the data available in GeneLab. Subject areas: Omics, Space Sciences"
PMC11166911,PMC11166911_000,"Impairment of the central nervous system (CNS) poses a significant health risk for astronauts during long-duration space missions. In this study, we employed an innovative approach by integrating single-cell multiomics (transcriptomics and chromatin accessibility) with spatial transcriptomics to elucidate the impact of spaceflight on the mouse brain in female mice. Our comparative analysis between ground control and spaceflight-exposed animals revealed significant alterations in essential brain processes including neurogenesis, synaptogenesis and synaptic transmission, particularly affecting the cortex, hippocampus, striatum and neuroendocrine structures. Additionally, we observed astrocyte activation and signs of immune dysfunction."
PMC11166911,PMC11166911_001,"At the pathway level, some spaceflight-induced changes in the brain exhibit similarities with neurodegenerative disorders, marked by oxidative stress and protein misfolding. Our integrated spatial multiomics approach serves as a stepping stone towards understanding spaceflight-induced CNS impairments at the level of individual brain regions and cell types, and provides a basis for comparison in future spaceflight studies. For broader scientific impact, all datasets from this study are available through an interactive data portal, as well as the National Aeronautics and Space Administration (NASA) Open Science Data Repository (OSDR). Subject terms: Molecular neuroscience, Genetics of the nervous system, Computational neuroscience A spatial transcriptomics and single-cell multiomics study performed on mouse brain tissue."
PMC11166911,PMC11166911_002,"Here, authors show region-specific spaceflight-induced alterations in processes of neurogenesis, synaptogenesis and synaptic transmission. To identify specific cellular microenvironments affected by spaceflight, we combined the techniques of spatial transcriptomics (ST; 10X Genomics Visium) and single-nucleus multiomics (snMultiomics; gene expression and chromatin accessibility; 10× Genomics Single Cell Multiome ATAC + Gene Expression) on mouse brain. In total, we analyzed three brains from mice euthanized on-board of the International Space Station (ISS; F1, F2, F3) and three brains from ground control mice (G1, G2, G3) that were kept under matched conditions (see Animals in Methods). For each sample, we isolated nuclei from one hemisphere for snMultiomics analysis and cryo-sectioned the other hemisphere for ST analysis with the focus on the hippocampal region (Fig. 1 )."
PMC11166911,PMC11166911_003,Further information on research design is available in the Nature Portfolio Reporting Summary linked to this article.
PMC11167097,PMC11167097_000,"An official website of the United States government Official websites use .gov A .gov website belongs to an official government organization in the United States. Secure .gov websites use HTTPS A lock ( Lock Locked padlock icon ) or https:// means you've safely connected to the .gov website. Share sensitive information only on official, secure websites. Primary site navigation Logged in as: Corresponding author. Received 2023 Oct 10; Accepted 2024 Apr 30; Collection date 2024. Subject terms: Space physics, Cell biology, Research data Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made."
PMC11167097,PMC11167097_001,"The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/ . With precious few spaceflight missions, all space-related biological and biomedical-health data are priceless national resources that anyone should be able to easily access."
PMC11167097,PMC11167097_002,"The NASA Open Science Data Repository (OSDR: https://osdr.nasa.gov/bio ) plays a crucial role in ensuring such accessibility, housing comprehensive space-related datasets derived not only from various model organisms but also from non-NASA human astronauts 1 . These datasets cover a wide spectrum of biological assays conducted at multiple levels, ranging across cells, tissues, organs, and whole organisms. They effectively capture diverse types of data, including ‘omics, phenotypic, physiological, and behavioral changes experienced in space 2 , 3 . Additionally, OSDR enriches this data by providing metadata contextualizing each experiment including the associated experimental hardware and environmental telemetry."
PMC11167097,PMC11167097_003,"OSDR has worked with a large and open scientific community to standardize data generation and formatting, enabling advanced analytics, including the use of artificial intelligence (AI) for data analysis. With the support of NASA’s scientific leadership, the spirit of Open Science has permeated every scientific division at NASA, including the Biological and Physical Science (BPS) Division. The BPS Division has emerged as a pivotal force in fueling humanity’s fascination with space exploration by understanding the mechanisms of life adapting to extreme environmental hazards of deep space 4 . As NASA launched the ambitious ""Transform to Open Science"" program (TOPS) 5 in 2023, it aims to accelerate the adoption of a more reproducible and transparent approach to research."
PMC11167097,PMC11167097_004,"TOPS also aims to train 20,000 scientists in the art of Open Science by 2028 ( https://nasa.github.io/Transform-to-Open-Science/ ), pushing for better equity and inclusivity in science. Within the BPS Division, the curation of an extensive array of space biological, space health, and mission telemetry data in standardized formats has been vetted by over 500 citizen scientists, members of the NASA OSDR Analysis Working Groups (AWG - https://osdr.nasa.gov/bio/awg/join.html ). As a result, OSDR system ensures the invaluable data’s findability, accessibility, interoperability, and reusability (FAIR) 6 , despite the challenges posed by its multi-hierarchical, multimodal, and heterogeneous nature."
PMC11167097,PMC11167097_005,"As a celebration of 2023 being the year of Open Science at NASA, a Nature portfolio Collection titled ""The Second Space Age: Omics, Platforms, and Medicine Across Orbits 7 ,’’ is a series of inspiring articles enabled by OSDR, enriched by new data generously shared by civilian astronauts aboard the SpaceX Inspiration4 mission. The investigator team involved in this work has embraced Open Science by sharing research data and enabling data mining by the AWG community. Data presented in this Nature portfolio Collection were fully utilized because of the open and accessible nature of the OSDR system. This array of work shows how NASA handled the storage and reuse of a diverse range of data from molecular to ecosystem levels, encompassing tabular, omics, imaging, code, video, biospecimens, and environmental physical-chemical telemetry data."
PMC11167097,PMC11167097_006,"The AWGs played a critical role standardizing metadata and data processing pipelines in OSDR, enabling groundbreaking discoveries in space biology and biomedical health by making meta-analysis possible. In this context, two recent articles involving the AWGs were published in Nature Machine Intelligence and featured in a special issue on AI, detailing the future role of AI and Open Science in deep space biological research 8 and biomedical health support 9 , describing how Open Science and standardization integrated with AI can maximize the value of limited yet vital spaceflight data. The spirit of Open Science and the invaluable insights from space biology have transcended boundaries, extending their embrace to other vital groups within NASA, including the Human Research Program (HRP) focused on the health and performance of NASA Astronauts."
PMC11167097,PMC11167097_007,"This Open Science approach champions practical, collaborative scientific discovery, with an emphasis on data sharing and immediate applications. Insights from space biology, facilitated by Open Science, are vital not just for aspirational goals like moon and Mars missions, but for direct advancements in human health and technology on earth. This Nature portfolio Collection highlights how collective efforts and open data can drive substantial scientific progress, merging the thrill of cosmic exploration with tangible and immediate benefits. S.V.C wrote the main commentary. C.L.G., L.A.C., and S.H.P. wrote specific parts relevant to their respective activities at NASA. C.L.G. discussed the Transform to Open Science (TOPS) program, L.A.C. focused on Open Science strategies at the Biological and Physical Sciences Division and S.H.P."
PMC11167097,PMC11167097_008,"discussed how the Human Research Program places itself in this new ecosystem. The authors declare no competing interests. Publisher’s note Springer Nature remains neutral with regard to jurisdictional claims in published maps and institutional affiliations. Articles from Nature Communications are provided here courtesy of Nature Publishing Group Connect with NLM National Library of Medicine 8600 Rockville Pike Bethesda, MD 20894"
PMC11094041,PMC11094041_000,"The increasing accessibility of commercial and private space travel necessitates a profound understanding of its impact on human health. The NASA Open Science Data Repository (OSDR) provides transparent and FAIR access to biological studies, notably the SpaceX Inspiration4 (I4) mission, which amassed extensive data from civilian astronauts. This dataset encompasses omics and clinical assays, facilitating comprehensive research on space-induced biological responses. These data allow for multi-modal, longitudinal assessments, bridging the gap between human and model organism studies. Crucially, community-driven data standards established by NASA’s OSDR Analysis Working Groups empower artificial intelligence and machine learning to glean invaluable insights, guiding future mission planning and health risk mitigation."
PMC11094041,PMC11094041_001,"This article presents a concise guide to access and analyze I4 data in OSDR, including programmatic access through GLOpenAPI. This pioneering effort establishes a precedent for post-mission health monitoring programs within space agencies, propelling research in the burgeoning field of commercial space travel’s impact on human physiology. Subject terms: Computational biology and bioinformatics, Biological techniques Further information on research design is available in the Nature Research Reporting Summary linked to this article."
PMC11053165,PMC11053165_000,"One of the greatest challenges of humanity for deep space exploration is to fully understand how altered gravitational conditions affect human physiology. It is evident that the spaceflight environment causes multiple alterations to musculoskeletal, cardiovascular, immune and central nervous systems, to name a few known effects. To better characterize these biological effects, we compare gene expression datasets from microarray studies found in NASA GeneLab, part of the NASA Open Science Data Repository. In this review, we summarize these archived results for various tissues, emphasizing key genes which are highly reproducible in different mice or human experiments. Such exhaustive mining shows the potential of NASA Open Science data to identify and validate mechanisms taking place when mammalian organisms are exposed to microgravity or other spaceflight conditions."
PMC11053165,PMC11053165_001,"Our comparative meta-analysis findings highlight certain degrees of overlap and reproducibility in genes identified as differentially expressed within musculoskeletal tissues in each species across a variety of altered gravity conditions. However, the level of overlap between species was found to be significantly limited, partly attributed to the limited availability of human samples. Subject terms: Databases, Molecular biology"
PMC11403809,PMC11403809_000,"NASA’s space life sciences research programs established a decades-long legacy of enhancing our ability to safely explore the cosmos. From Skylab and the Space Shuttle Program to the NASA Balloon Program and the International Space Station National Lab, these programs generated priceless data that continue to paint a vibrant picture of life in space. These data are available to the scientific community in various data repositories, including the NASA Ames Life Sciences Data Archive (ALSDA) and NASA GeneLab. Here we recognize the 30-year anniversary of data access through ALSDA and the 10-year anniversary of GeneLab. Keywords: space biology, NASA, data, open science, data archive, FAIR, omics A paradigm shift has occurred in modern space biosciences, where reliable data reuse is now essential, as well as science being interdisciplinary, inclusive, and maximally transparent."
PMC11403809,PMC11403809_001,"To enable large communities of scientists on Earth to participate in spaceflight discovery, NASA plays a leading role in this shift through a strong open science program. NASA OSDR is a growing star in this ecosystem, with the integration of 2 critical databases, and the scientific output shows that its whole is greater than the sum of its parts. The OSDR AWG is a thriving collaborative community that utilizes OSDR’s rich data and metadata to make new discoveries in space biology and health. This merger marks a new era, epitomizing the maturity of open science in space biology. OSDR is committed to rapidly expanding its data through collaborations with other space agencies, institutions, and companies. By leveraging AI, OSDR also aims to enhance accessibility and reproducibility while streamlining the processes of data ingestion and interpretation."
PMC8513672,PMC8513672_000,"Macromolecule transport across lymphatics is increased with loss of caveolae, yet phasic contractility reduced, resulting in reduced overall lymphatic transport function. These studies identify lymphatic caveolar biology as a key regulator of active lymphatic transport functions. Keywords: caveolin-1, lymph propulsion, lymphatic contractility, lymphatic permeability, nitric oxide"
PMC11126634,PMC11126634_000,"Human occupied built environments are no longer confined to Earth. In fact, there have been humans living and working in low-Earth orbit on the International Space Station (ISS) since November 2000. With NASA’s Artemis missions and the age of commercial space stations set to begin, more human-occupied spacecraft than ever will be in Earth’s orbit and beyond. On Earth and in the ISS, microbes, especially fungi, can be found in dust and grow when unexpected, elevated moisture conditions occur. However, we do not yet know how indoor microbiomes in Earth-based homes and in the ISS differ due to their unique set of environmental conditions."
PMC11126634,PMC11126634_001,"Here we show that bacterial and fungal communities are different in dust collected from vacuum bags on Earth and the ISS, with Earth-based homes being more diverse (465 fungal OTUs and 237 bacterial ASVs) compared to the ISS (102 fungal OTUs and 102 bacterial ASVs). When dust from these locations were exposed to varying equilibrium relative humidity conditions (ERH), there were also significant fungal community composition changes as ERH and time elevated increased (Bray Curtis: R 2 = 0.35, P = 0.001). These findings can inform future spacecraft design to promote healthy indoor microbiomes that support crew health, spacecraft integrity, and planetary protection. Subject terms: Environmental microbiology, Fungi"
PMC11386075,PMC11386075_000,"Here, we demonstrate that even short exposures to varying elevated relative humidity can facilitate rapid microbial growth and microbial community composition changes in dust from spacecraft. We modeled fungal growth in dust from the International Space Station using the time-of-wetness framework with activation and deactivation limited growth occurring at 85% and 100% relative humidity, respectively. Fungal concentrations ranged from an average of 4.4 × 10 6 spore equivalents per milligram of dust in original dust with no exposure to relative humidity to up to 2.1 × 10 10 when exposed to 100% relative humidity for 2 weeks. As relative humidity and time-elevated increased, fungal diversity was significantly reduced for both alpha ( Q < 0.05) and beta ( R 2 = 0.307, P = 0.001) diversity metrics. Bacteria were unable to be modeled using the time-of-wetness framework."
PMC11386075,PMC11386075_001,"However, bacterial communities did change based on constant relative humidity incubations for both beta ( R 2 = 0.22, P = 0.001) and alpha diversity decreasing with increasing moisture starting at 85% relative humidity ( Q < 0.05). Our results demonstrate that moisture conditions can be used to develop and predict changes in fungal growth and composition onboard human-occupied spacecraft. This predictive model can be expanded upon to include other spacecraft environmental factors such as microgravity, elevated carbon dioxide conditions, and radiation exposure. Understanding microbial growth in spacecraft can help better protect astronaut health, fortify spacecraft integrity, and promote planetary protection as human activity increases in low-Earth orbit, the moon, Mars, and beyond. Download video stream . Video Abstract"
PMC3502426,PMC3502426_000,"Bone loss with aging and menopause may be linked to vascular endothelial dysfunction. The purpose of the study was to determine whether putative modifications in endothelium-dependent vasodilation of the principal nutrient artery (PNA) of the femur are associated with changes in trabecular bone volume (BV/TV) with altered estrogen status in young (6 mon) and old (24 mon) female Fischer-344 rats. Animals were divided into 6 groups: 1) young intact, 2) old intact, 3) young ovariectomized (OVX), 4) old OVX, 5) young OVX plus estrogen replacement (OVX+E2), and 6) old OVX+E2. PNA endothelium-dependent vasodilation was assessed in vitro using acetylcholine. Trabecular bone volume of the distal femoral metaphysis was determined by microCT."
PMC3502426,PMC3502426_001,"In young rats, vasodilation was diminished by OVX and restored with estrogen replacement (intact, 82±7; OVX, 61±9; OVX+E2, 90±4%), which corresponded with similar modifications in BV/TV (intact, 28.7±1.6; OVX, 16.3±0.9; OVX+E2, 25.7±1.4%). In old animals, vasodilation was unaffected by OVX but enhanced with estrogen replacement (intact, 55±8; OVX, 59±7; OVX+E2, 92±4%). Likewise, modifications in BV/TV followed the same pattern (intact, 33.1±1.6; OVX, 34.4±3.7; OVX+E2, 42.4±2.1%). Furthermore, in old animals with low endogenous estrogen (i.e., intact and old OVX), vasodilation was correlated with BV/TV (R 2 = 0.630; P<0.001). These data demonstrate parallel effects of estrogen on vascular endothelial function and BV/TV, and provide for a possible coupling mechanism linking endothelium-dependent vasodilation to bone remodeling."
PMC3856860,PMC3856860_000,"Chronic skeletal unloading diminishes hindlimb bone blood flow. The purpose of the present investigation was to determine 1) whether 7 and 14 days of skeletal unloading alters femoral bone and marrow blood flow and vascular resistance during reloading, and 2) whether putative changes in bone perfusion are associated with a gross structural remodeling of the principal nutrient artery (PNA) of the femur. Six-month old male Sprague-Dawley rats were assigned to 7-d or 14-d hindlimb unloading (HU) or weight-bearing control groups. Bone perfusion was measured following 10 min of standing (reloading) following the unloading treatment. Histomorphometry was used to determine PNA media wall thickness and maximal diameter. Bone blood flow, arterial pressure and PNA structural characteristics were used to calculate arterial shear stress and circumferential wall stress."
PMC3856860,PMC3856860_001,"During reloading, femoral perfusion was lower in the distal metaphyseal region of 7-d HU rats, and in the proximal and distal metaphyses, diaphysis and diaphyseal marrow of 14-d HU animals relative to that in control rats. Vascular resistance was also higher in all regions of the femur in 14-d HU rats during reloading relative to control animals. Intraluminal diameter of PNAs from 14-d HU rats (138 ± 5 μm) was smaller than that of control PNAs (162 ± 6 μm), and medial wall thickness was thinner in PNAs from 14-d HU (14.3 ± 0.6 μm) versus that of control (18.0 ± 0.8 μm) rats. Decreases in both shear stress and circumferential stress occurred in the PNA with HU that later returned to control levels with the reductions in PNA maximal diameter and wall thickness, respectively."
PMC3856860,PMC3856860_002,"The results demonstrate that chronic skeletal unloading attenuates the ability to increase blood flow and nutrient delivery to bone and marrow with immediate acute reloading due, in part, to a remodeling of the bone resistance vasculature. Keywords: Bone Blood Flow, Hindlimb Unloading, Vascular Resistance"
PMC3615599,PMC3615599_000,"Adipose tissue (AT), which typically comprises an increased percentage of body mass with advancing age, receives a large proportion of resting cardiac output. During exercise, an old age-associated inability to increase vascular resistance within the intra-abdominal AT may compromise the ability of the cardiovascular system to redistribute blood flow to the active musculature, contributing to the decline in exercise capacity observed in this population. We tested the hypotheses that 1 ) there would be an elevated perfusion of AT during exercise with old age that was associated with diminished vasoconstrictor responses of adipose-resistance arteries, and 2 ) chronic exercise training would mitigate the age-associated alterations in AT blood flow and vascular function."
PMC3615599,PMC3615599_001,"Young (6 mo; n = 40) and old (24 mo; n = 28) male Fischer 344 rats were divided into young sedentary (YSed), old sedentary (OSed), young exercise trained (YET), or old exercise trained (OET) groups, where training consisted of 10-12 wk of treadmill exercise. In vivo blood flow at rest and during exercise and in vitro α-adrenergic and myogenic vasoconstrictor responses in resistance arteries from AT were measured in all groups. In response to exercise, there was a directionally opposite change in AT blood flow in the OSed group (∼150% increase) and YSed (∼55% decrease) vs. resting values. Both α-adrenergic and myogenic vasoconstriction were diminished in OSed vs. YSed AT-resistance arteries."
PMC3615599,PMC3615599_002,"Exercise training resulted in a similar AT hyperemic response between age groups during exercise (YET, 9.9 ± 0.5 ml·min −1 ·100 −1 g; OET, 8.1 ± 0.9 ml·min −1 ·100 −1 g) and was associated with enhanced myogenic and α-adrenergic vasoconstriction of AT-resistance arteries from the OET group relative to OSed. These results indicate that there is an inability to increase vascular resistance in AT during exercise with old age, due, in part, to a diminished vasoconstriction of AT arteries. Furthermore, the results indicate that exercise training can augment vasoconstriction of AT arteries and mitigate age-related alterations in the regulation of AT blood flow during exercise."
PMC3615599,PMC3615599_003,"Keywords: aging, adipose tissue, blood flow, α-adrenergic vasoconstriction, exercise by the year 2030, individuals, 85 years and older, will constitute the fastest-growing segment of the population in the United States ( 1 ), and aging is associated with a decline in maximal exercise capacity ( 23 , 41 , 55 , 57 , 59 , 72 ), which may contribute to the adoption of a more sedentary lifestyle. During the transition from rest to exercise, a rapid redistribution of peripheral blood flow is essential to maintain central venous return and the instantaneous elevation of cardiac output ( 30 ), as well as augment oxygen (O 2 ) delivery to the active musculature to match the immediate increase (≤2 s) in O 2 consumption ( 7 )."
PMC3615599,PMC3615599_004,"However, during exercise ( 52 ), heat stress ( 38 ), and orthostatic challenges ( 61 ), whole-body hemodynamics (i.e., cardiac output distribution and perturbations in arterial pressure) are altered in old vs. young subjects. In particular, during exercise, old age-associated alterations in muscle blood flow ( 10 , 21 , 46 , 77 ) result in a mismatching of O 2 delivery to O 2 consumption ( 9 , 14 , 22 ), which would expectedly contribute to an age-related functional decline. Whether aging affects the distribution of blood flow to other tissues, such as adipose tissue (AT), during exercise remains to be determined. We have demonstrated recently that arterial pressure in old rats decreases during an orthostatic challenge, which was associated with an inability to elevate vascular resistance in white AT ( 61 )."
PMC3615599,PMC3615599_005,"Furthermore, there was a severely diminished α-adrenergic vasoconstriction in AT-resistance arteries with old age ( 61 ). Given that AT makes up a greater proportion of body composition with aging in rats ( 18 ) and humans ( 11 ), a reduced vasoconstriction of resistance vessels from this tissue could have significant ramifications on the ability to regulate AT blood flow in aged individuals to maintain arterial pressure and muscle blood flow during exercise ( 19 ). The primary role of white AT is the storage and mobilization of lipids. However, white AT is also regarded as an endocrine organ ( 27 ), as white adipocytes produce mediators that influence metabolism of lipids and glucose and immune responses ( 73 , 74 )."
PMC3615599,PMC3615599_006,"Regulation of AT blood flow is complex and largely influenced by pathologies {e.g., type II diabetes and insulin resistance ( 28 , 36 ), body composition [obesity ( 71 )], nutritional state [fasting vs. postprandial ( 70 )], and the anatomical location of AT [e.g., central vs. peripheral; for review, see Sotornik et al. ( 64 )]}. Although white AT lacks significant parasympathetic innervation ( 29 ), there is substantial neuroanatomical and neurochemical evidence of a differential sympathetic nervous system (SNS) innervation depending on anatomical location [for review, see Bartness and Bamshad ( 5 )]. Electrical stimulation of nerves innervating white AT results in a vasoconstriction that is abolished by the α-adrenergic receptor blockade ( 54 ), suggesting that the regulation of AT blood flow is influenced largely by the SNS."
PMC3615599,PMC3615599_007,"During short-duration exercise (<30 min) in young, healthy subjects, there is an immediate decrease in blood flow to the viscera ( 2 ), as well as subcutaneous and epididymal AT ( 45 ), likely consequent to activation of sympathetic vasoconstrictor neurons. The reduction of blood flow to these tissues during exercise contributes, in part, to the effective redistribution of cardiac output to maximize perfusion of the active musculature and maintenance of systemic vascular resistance ( 2 , 19 ). However, given the old age-associated diminution of α-adrenergic vasoconstriction in resistance arteries from white AT ( 61 ), it is likely that AT blood flow will either remain similar to resting values or possibly be elevated during the transition from rest to exercise with old age."
PMC3615599,PMC3615599_008,"As AT receives a large proportion of cardiac output (∼8–12%) under normal resting conditions ( 18 ), old age-associated alterations in AT blood flow could have significant consequences on the ability to redirect blood flow to active tissue during physical activity in the elderly population. However, the effects of aging and exercise on AT blood flow are unknown. Therefore, the purpose of this investigation was to test the hypotheses that with old age, 1 ) there is an inability to modulate AT blood flow during short-duration dynamic exercise, and 2 ) the altered adipose blood flow response with old age will be associated with a diminished α-adrenergic and myogenic vasoconstriction of resistance arteries from AT."
PMC3615599,PMC3615599_009,"Given the ability of exercise training to enhance adrenergic vasoconstriction in muscle that is not actively recruited during exercise ( 43 ), as well as myogenic vasoconstriction ( 50 ), the second part of this study was to determine whether chronic exercise training can 1 ) mitigate putative alterations in AT perfusion during exercise and 2 ) improve α-adrenergic and myogenic vasoconstriction in adipose-resistance arteries. In summary, α-adrenergic receptor-mediated and myogenic vasoconstriction in AT-resistance arteries are diminished with aging, which was associated with an increase in AT blood flow during exercise in the OSed group. Exercise training augmented adrenergic vasoconstriction in adipose arteries with old age, which likely contributed, in part, to the reduction in adipose blood flow during exercise relative to sedentary counterparts."
PMC3615599,PMC3615599_010,"An age-associated deficit in α-adrenergic vasoconstriction in AT may contribute to the impaired baroreflex buffering with old age ( 35 , 76 ) and result in a spatial overperfusion of AT during exercise. Whereas the possibility that a blunted adipose vasoconstriction with old age diminishes the ability to redistribute blood flow to the active muscles during exercise in humans is likely, elegant studies are required to address this issue mechanistically."
PMC4050424,PMC4050424_000,"Following exposure to microgravity, there is a reduced ability of astronauts to augment peripheral vascular resistance, often resulting in orthostatic hypotension. The purpose of this study was to test the hypothesis that mesenteric arteries and veins will exhibit diminished vasoconstrictor responses after spaceflight. Mesenteric arteries and veins from female mice flown on the Space Transportation System (STS)-131 ( n =11), STS-133 ( n =6), and STS-135 ( n =3) shuttle missions and respective ground-based control mice ( n =30) were isolated for in vitro experimentation. Vasoconstrictor responses were evoked in arteries via norepinephrine (NE), potassium chloride (KCl), and caffeine, and in veins through NE across a range of intraluminal pressures (2–12 cmH 2 O). Vasoconstriction to NE was also determined in mesenteric arteries at 1, 5, and 7 d postlanding."
PMC4050424,PMC4050424_001,"In arteries, maximal constriction to NE, KCl, and caffeine were reduced immediately following spaceflight and 1 d postflight. Spaceflight also reduced arterial ryanodine receptor-3 mRNA levels. In mesenteric veins, there was diminished constriction to NE after flight. The results indicate that the impaired vasoconstriction following spaceflight occurs through the ryanodine receptor-mediated intracellular Ca 2+ release mechanism. Such vascular changes in astronauts could compromise the maintenance of arterial pressure during orthostatic stress.—Behnke, B. J., Stabley, J. N., McCullough, D. J., Davis, R. T., III, Dominguez, J. M., II, Muller-Delp, J. M., Delp, M. D. Effects of spaceflight and ground recovery on mesenteric artery and vein constrictor properties in mice."
PMC4050424,PMC4050424_002,"Keywords: orthostatic hypotension, microgravity, microcirculation Orthostatic hypotension was found to manifest among the astronauts of Project Mercury after only brief excursions into space, making this condition one of the first medical complications reported to occur in astronauts ( 1 , 2 ). Following short-term flight (2–3 wk) on the space shuttle, 20–50% of astronauts exhibit orthostatic hypotension when reexposed to normal gravitational stress ( 3 – 5 ), with the prevalence of this condition rising markedly after longer term (4–6 mo) habitation in microgravity ( 6 ). This orthostatic hypotension is due, in part, to a diminished ability to elevate peripheral vascular resistance (PVR; refs. 3 , 7 – 9 ). One possible mechanism for the impaired ability to elevate PVR following spaceflight is a reduced magnitude or rate of vasoconstriction of the arterial resistance vasculature."
PMC4050424,PMC4050424_003,"Ground-based human and animal models used to simulate the effects of microgravity suggest decrements in vasoconstrictor responsiveness of arterial segments in various regions of the body, including the splanchnic circulation ( 10 – 13 ), as a potential mechanism contributing to orthostatic hypotension in astronauts. In the face of a spaceflight-associated reduction in PVR, cardiac output would have to be augmented in order to maintain mean arterial pressure (MAP) during an orthostatic challenge. However, the ability to augment cardiac output following simulated microgravity is diminished, owing to decrements in stroke volume ( 14 , 15 ). Venous filling pressure can affect stroke volume via the Starling mechanism and is largely regulated by systemic venous capacitance, of which the splanchnic region has the greatest capacitance ( 16 )."
PMC4050424,PMC4050424_004,"Because veins from the mesentery are responsive to sympathetic activity ( 17 ), active baroreceptor-mediated venoconstriction would mobilize mesenteric venous blood volume centrally to maintain venous filling pressure and stroke volume, while a diminished adrenergic and/or myogenic constriction of mesenteric veins after spaceflight would impair this process. Previous investigations simulating microgravity in rats have demonstrated diminished adrenergic and pressure-induced constriction of mesenteric veins ( 13 , 18 ). However, little is known about the effects of spaceflight on the intrinsic vaso- or venoconstrictor properties of the mesenteric vasculature or whether putative alterations in vasomotor responses are reversible."
PMC4050424,PMC4050424_005,"Therefore, the purpose of this study was to determine the effects of microgravity on intrinsic vasomotor properties of mesenteric arteries and veins from mice flown on the Space Transportation System (STS)-131, STS-133, and STS-135 shuttle missions. Based on previous results from studies using ground-based simulations of microgravity ( 12 , 13 , 18 ), we hypothesized that spaceflight will diminish the magnitude of adrenergic KCl- and caffeine-evoked vasoconstriction in mesenteric arteries, and that this decrement will be related to altered sarcoplasmic reticulum Ca 2+ handling; and that spaceflight will blunt adrenergic constriction of mesenteric veins across a range of intraluminal pressures. In addition, we hypothesized that the putative decrements in adrenergic vasoconstriction are reversible within 1 wk of return to Earth's gravitational influences."
PMC4050424,PMC4050424_006,"The results of the present study demonstrate that spaceflight diminishes the magnitude ( Fig. 1 A ) and rapidity ( Fig. 1 B ) of mesenteric artery vasoconstriction to the adrenergic receptor agonist NE. Vasoconstriction evoked through voltage-gated Ca 2+ channels (KCl; Fig. 2 A ) and sarcoplasmic reticulum Ca 2+ release (caffeine; Fig. 3 A ) was also diminished in arteries from SF mice. The blunted constriction to caffeine was associated with lower arterial RyR-2 ( Fig. 2 B ) and RyR-3 ( Fig. 2 C ) mRNA, indicating that the vasoconstrictor dysfunction of mesenteric arteries from SF mice occurs through an impairment of the ryanodine receptor-mediated intracellular Ca 2+ release mechanism."
PMC4050424,PMC4050424_007,"These changes in arterial vasoconstriction elicited by microgravity occurred in the absence of any gross structural changes in mesenteric artery medial wall thickness or maximal luminal diameter ( Table 1 ), or through any alterations in the passive mechanical properties of the vessels ( Fig. 2 B ). The adrenergic vasoconstrictor dysfunction persisted 1 d postspaceflight ( Fig. 4 A ), but was normalized 5 d after landing ( Fig. 4 B ). Finally, spaceflight blunted NE-evoked constriction of mesenteric veins ( Fig. 5 A ). When applied to the human condition, the results suggest that the decrements in mesenteric arterial vasoconstriction could underlie the relative inability of astronauts to augment PVR and maintain MAP during orthostasis on return to Earth."
PMC4050424,PMC4050424_008,"Furthermore, the impairment of arterial and venous constriction could diminish the ability of astronauts to centrally mobilize blood volume to maintain venous filling pressure, stroke volume, and cardiac output during orthostatic and exercise stress."
PMC3659353,PMC3659353_000,"Evidence indicates that cerebral blood flow is both increased and diminished in astronauts on return to Earth. Data from ground-based animal models simulating the effects of microgravity have shown that decrements in cerebral perfusion are associated with enhanced vasoconstriction and structural remodeling of cerebral arteries. Based on these results, the purpose of this study was to test the hypothesis that 13 d of spaceflight [Space Transportation System (STS)-135 shuttle mission] enhances myogenic vasoconstriction, increases medial wall thickness, and elicits no change in the mechanical properties of mouse cerebral arteries. Basilar and posterior communicating arteries (PCAs) were isolated from 9-wk-old female C57BL/6 mice for in vitro vascular and mechanical testing."
